,GO:0000015,GO:0000150,GO:0000156,GO:0000160,GO:0000166,GO:0000746,GO:0000902,GO:0000988,GO:0001071,GO:0002376,GO:0003674,GO:0003676,GO:0003700,GO:0003735,GO:0003774,GO:0003824,GO:0003924,GO:0004386,GO:0004518,GO:0004601,GO:0004672,GO:0004803,GO:0004812,GO:0004871,GO:0004872,GO:0005102,GO:0005215,GO:0005515,GO:0005575,GO:0005576,GO:0005618,GO:0005622,GO:0005634,GO:0005667,GO:0005694,GO:0005727,GO:0005737,GO:0005739,GO:0005773,GO:0005783,GO:0005794,GO:0005839,GO:0005840,GO:0005856,GO:0005874,GO:0005886,GO:0005975,GO:0006091,GO:0006259,GO:0006282,GO:0006351,GO:0006412,GO:0006457,GO:0006508,GO:0006520,GO:0006629,GO:0006790,GO:0006807,GO:0006808,GO:0006810,GO:0006811,GO:0006935,GO:0006950,GO:0007154,GO:0007155,GO:0007165,GO:0008092,GO:0008134,GO:0008150,GO:0008152,GO:0008218,GO:0008233,GO:0008658,GO:0009055,GO:0009056,GO:0009058,GO:0009117,GO:0009276,GO:0009288,GO:0009289,GO:0009295,GO:0009306,GO:0009317,GO:0009341,GO:0009346,GO:0009349,GO:0009372,GO:0009403,GO:0009404,GO:0009405,GO:0009579,GO:0009607,GO:0009628,GO:0015948,GO:0015979,GO:0016020,GO:0016032,GO:0016043,GO:0016049,GO:0016070,GO:0016209,GO:0016226,GO:0016298,GO:0016301,GO:0016310,GO:0016407,GO:0016469,GO:0016491,GO:0016597,GO:0016740,GO:0016746,GO:0016757,GO:0016765,GO:0016779,GO:0016787,GO:0016788,GO:0016791,GO:0016798,GO:0016810,GO:0016829,GO:0016853,GO:0016874,GO:0016887,GO:0017000,GO:0017004,GO:0017111,GO:0019008,GO:0019012,GO:0019222,GO:0019538,GO:0019842,GO:0019861,GO:0019867,GO:0019898,GO:0022900,GO:0030031,GO:0030170,GO:0030234,GO:0030246,GO:0031012,GO:0031224,GO:0031982,GO:0032196,GO:0033202,GO:0034061,GO:0034062,GO:0042221,GO:0042575,GO:0042592,GO:0042597,GO:0043167,GO:0043190,GO:0043934,GO:0044281,GO:0044403,GO:0045182,GO:0045333,GO:0045454,GO:0046034,GO:0046039,GO:0046718,GO:0046872,GO:0046906,GO:0048037,GO:0048500,GO:0048870,GO:0050662,GO:0051082,GO:0051186,GO:0051301,GO:0051536,GO:0055114,GO:0065003,GO:0070469,GO:0071103,GO:0071554,GO:0071840,GO:0071941,GO:0071973,GO:0090484,GO:0098796,GO:1902494,GO:1990204
11.012346,,,5.4245131704837256e-05,0.001820524658634145,0.09134958845898548,4.386111358280267e-05,0.000644438457997783,0.001612075109665895,0.003134802211551119,6.642974556183744e-06,,0.050196693232155004,,,0.00034590667774528355,,0.003299093461232737,0.0016749036637578013,0.006000196841825007,,0.0015028855857766223,,0.017323951122391736,,0.0033671315058976504,6.468159436284172e-06,0.0217532418152872,,,,0.0003622344099439036,,7.836961825097823e-05,2.3250410946643105e-06,0.0011512624536106227,7.219864451852333e-05,0.026006126570692,1.452713646365445e-05,6.2933443163846e-07,1.1939872689140782e-05,7.67438376359122e-06,,0.013164907123349024,7.462857468512737e-05,,0.002066769236524682,0.029979779135081215,0.009717168365665682,0.022097400341833485,,0.013762530092237702,0.03254935161946105,,,0.046425371687537555,0.014305068816846024,0.006045229216711137,0.13138789744436027,,0.039456856415076826,0.010718491890938441,0.0002494262130727096,0.007876295227075225,0.004917479396727006,,0.003908831117930455,6.438440865901244e-05,0.0009267124320996223,,,,0.013021628651079335,,,0.014455794413223436,0.13174965985348044,0.0137386853098834,,,3.202612996560163e-05,7.23734596384229e-06,0.0010869654525115602,,,,,,,0.00010553588788337175,2.88095317594495e-05,7.062530843942717e-06,,,,0.0001518968576807383,0.055028058700819484,2.812775279184117e-05,0.004128766020276106,1.2237058392970056e-07,0.04359567430474716,,,2.8792050247459542e-05,0.008752346237427952,0.005407521140829487,0.001370620466060606,0.002252108226642209,0.0914803152056464,,0.07576767000639299,0.011905171887840717,0.005199403740589047,0.006199713338166389,,0.07099154611561678,0.012907264599641035,0.0011970290520003308,0.0036401227971328224,0.009773441352761354,0.019912456084256694,0.016037399247490834,0.03715604469603059,0.014921781596827735,,,,,0.00011284315989517386,,0.0515382594252883,,0.000978737411781735,0.0010999891789440783,,0.0015603822787115915,8.565940875079039e-07,,0.000659979522156855,,6.71814505774056e-05,,1.6205361614690345e-05,0.0003838240772515007,,0.0022069185181481693,0.00628885156780318,,0.0007842730724054508,0.00196969440044445,0.0012123428565035332,,0.00021252274126190994,1.0488907193974332e-05,0.08619736731925734,1.050638870596429e-05,0.0,0.004844738825336794,,0.002380842080936254,0.0004468624094872865,,0.029335148380451544,,0.056043804473483956,,0.0009620250863193358,,0.0007248708946635762,0.018215158603639755,0.0015901707751424788,,0.09070095443811012,,2.973605189491723e-05,,6.316070281971544e-05,,0.00010471425681984375,,,,,
11.3158,,,0.00010501032469268112,0.00259143385303599,0.09182149510390991,3.692291408618883e-05,0.0006861272112405507,0.001855818555153863,0.004191413328107673,5.1670361176797375e-06,,0.0531090627361227,,,0.00038356028849353117,,0.0034496332831914596,0.001795780866073707,0.006196677134137704,,0.0018013885310593837,,0.016906675827745028,,0.005544505082693345,5.080342152334856e-06,0.025026578342794502,,,,0.00043045554340065547,,6.36471313340101e-05,2.0455250712385314e-06,0.0011789591491472204,7.496707731068122e-05,0.026843716649446795,1.2490313252516781e-05,5.448257557629048e-07,1.10711830121873e-05,5.8647502433374615e-06,,0.013327807474458239,6.44160580905632e-05,,0.0019580432674610676,0.03125685508152194,0.010896626070945374,0.023433764128839907,,0.015271659499818903,0.032379941327739345,,,0.045937596085356885,0.014950299251413769,0.006210768742148655,0.13436085726908753,,0.04457386577959568,0.011844785028971752,0.0004913721486372743,0.00796519804373632,0.006365401048149061,,0.00524089904837912,6.244665721271222e-05,0.0010152680278232165,,,,0.013055582341658156,,,0.014663731087200952,0.13341580007032758,0.013721524256080923,,,4.6537596820089e-05,3.5530259095058844e-05,0.0014054375346301694,,,,,,,0.00012343126260152545,3.4968992030166856e-05,3.8728000998740884e-05,,,,0.00022583746677964917,0.061874871826081854,3.325112988960565e-05,0.00451841347157052,9.480795605613314e-08,0.045227407236712536,,,6.903389020925432e-05,0.009467499865207108,0.005286927678599115,0.0013652605123859736,0.00233484056329639,0.08670257731592246,,0.07666226534522702,0.012129958379790168,0.005337996490084958,0.00600845154410869,,0.07141412175433637,0.013415205424482539,0.0014968811334397179,0.003878032739286781,0.009617288590390443,0.020061783439423053,0.016493754338971822,0.035808624517340334,0.015083028491422786,,,,,0.00011342282417101034,,0.051315417832370924,,0.0011883956591527559,0.001534624002318879,,0.0017103349245601392,9.518274820044732e-06,,0.0007426109885986945,,5.257989739701489e-05,,1.3869300194703153e-05,0.0010624666112267456,,0.0022546737755522366,0.006279727641264979,,0.0008338303797435996,0.0021465240127479003,0.0014338279485116333,,0.0002190319967816272,8.849920892866211e-06,0.08648346240314744,9.026191260215203e-06,0.0,0.00573056880113456,,0.0025215016036975292,0.00043521483829383724,,0.029219677855012102,,0.0531660658353914,,0.00110065160226785,,0.0008787365950607656,0.01745732822962944,0.0017032011692366634,,0.08702049883084498,,3.033226030848012e-05,,8.111796055646015e-05,,0.0001398279191342787,,,,,
12.066048,,,5.456843831057769e-05,0.0027058958039897292,0.08926064057820157,1.0757585875238202e-05,0.000662754844950899,0.0019091657863530569,0.0037987696610675727,7.75941184367874e-06,,0.05750369833552747,,,0.00020973430517712158,,0.003324081378713983,0.002019560700960143,0.006391254696163121,,0.0014955200132736341,,0.016626622989970283,,0.005261401635345062,7.594894509468416e-06,0.023267572034505624,,,,0.0002383431432246997,,1.9468657847034036e-05,6.665980176795362e-07,0.00117722473708465,7.76164805041921e-05,0.024721200208751633,8.324797026351927e-06,6.576895786150439e-08,2.5521013957847457e-06,9.186807096297822e-07,,0.01243291079417071,2.384447318481192e-05,,0.0020815935302750553,0.03153156358588252,0.009588880545696721,0.02782070665280311,,0.014509910396577171,0.031178786629349482,,,0.042562942283337984,0.014618240984372498,0.006028333528394514,0.13068262814864132,,0.040178733558192084,0.012017595936539317,0.0002881994350775694,0.008355693322316149,0.006944806689776638,,0.005786858705295629,1.5541472558338413e-05,0.0010623867112093933,,,,0.013827434055540648,,,0.013063308957248759,0.12706954920520702,0.012649992110003852,,,1.987615955501699e-05,9.364212391322071e-06,0.0009877757091278964,,,,,,,0.0001357698946706546,1.2493924338604543e-05,9.597435854927694e-06,,,,0.00036736460321762105,0.0570516304935903,3.371361047648698e-05,0.004172455683374236,1.5352419471455192e-08,0.043130509406413185,,,5.198345045095564e-05,0.009215006540442081,0.005804336291619389,0.0013427899653821603,0.0021946353429212174,0.0832640145208235,,0.07433912601173122,0.011855256122560002,0.00525494536538035,0.005396156553478956,,0.07129462413907434,0.012466399638407795,0.0010970607972984117,0.004402066640668317,0.009970172754365365,0.018308599970677998,0.01668040542873145,0.0345518554359982,0.013768856883168059,,,,,0.0001158377310377562,,0.05052192359724053,,0.0005914891473114612,0.0013080274694039255,,0.0017508336482062856,2.235292096188635e-06,,0.0008262712887352358,,5.0036064682088346e-05,,2.8465264642143695e-05,0.0027597896812693156,,0.002099158891684734,0.005881336804342283,,0.000807712403158767,0.0018155134367564192,0.0011541865487558526,,0.00014806291237215143,3.455723403096452e-05,0.08085615650166991,1.0767536664518333e-05,0.0,0.004795616185644442,,0.0023737805378180564,0.00044255731214589377,,0.02831259728941596,,0.05325310644014768,,0.0005621735283308567,,0.0006803778065467615,0.01570044488212899,0.0016216858382298409,,0.08282630821332143,,2.4095893284772777e-05,,5.4297116632056564e-05,,7.663866469622088e-05,,,,,
12.83445,,,1.826026347275089e-05,0.0023521363879930608,0.09812258753570637,7.093849842215317e-06,0.0006494497944587879,0.002389227984286043,0.005177870506939549,5.754338898681774e-06,,0.06453458044502697,,,0.0006455338591567113,,0.0035227401963955074,0.0021600245598399847,0.0077538764915737555,,0.0021331294476248644,,0.016655936004989894,,0.00656834386147013,1.5706437139845557e-05,0.02532954278900587,,,,0.0004336485617785645,,0.00037272455624848093,1.3557000359955215e-05,0.0011071641552211414,0.00011532947855056978,0.02836981606882183,5.561466295911316e-05,3.400447539720159e-06,4.990976809684376e-05,5.820639870898303e-05,,0.014073919150444696,0.00028635281176898257,,0.0013141629842541931,0.03199273344428536,0.012124686585123418,0.029160825687037657,,0.018100036339636687,0.03309582409329166,,,0.04322917600198717,0.015809479346035937,0.005146329266179434,0.14232140757224246,,0.04675826487781627,0.01279254699936013,0.00014772233133588457,0.010157240303414805,0.005472731015016983,,0.00434875497697622,0.00024239846427509112,0.0008830921955130377,,,,0.013370486754836024,,,0.01453834071098059,0.1395605106247437,0.01577907862367193,,,2.334363285315938e-05,1.818093713166167e-05,0.0012332619997017552,,,,,,,0.00020008919652110316,0.00011642649086570812,0.001576594280756754,,,,0.0024701062361804846,0.066047535611197,0.0003945985591017392,0.00472626131488443,1.5049093753134634e-07,0.04887006265636101,,,4.267790671833264e-05,0.009866443521863973,0.005045001447735632,0.0013944311106538615,0.0027901371787720564,0.08533494412890896,,0.07795076072158921,0.012221893071259558,0.004957821260731002,0.005779462498003603,,0.0755464770394986,0.014835515785004976,0.0015387985270822,0.004924767422419457,0.008044034746281091,0.019752670431984153,0.017976691717933486,0.03474006664802986,0.017109048688070005,,,,,0.001870497879567461,,0.05340995825293022,,0.0009830784115011913,0.0015730417916520975,,0.0027004215131197504,3.16955084695248e-06,,0.0008670734438272207,,3.20493072558006e-05,,0.0001230366921299989,0.0004503993962708744,,0.0030149929587837193,0.008018084472539084,,0.0009209535147647592,0.0024527742810324707,0.0016926379679971177,,0.0002360203737500745,3.1304946996611264e-06,0.08453071458173309,1.856927246010128e-05,0.0,0.0055989216749826164,,0.003128452398857063,0.0004287099496840533,,0.02993533634518072,,0.049526096140298945,,0.0009619209107983803,,0.0012239534840833804,0.01741912625105773,0.0018271361200325417,,0.08709649014688234,,3.777147038915191e-05,,0.00011716741093391702,,7.589916765759264e-05,,,,,
13.014573,,,5.5453828031098446e-05,0.002279796790976014,0.09393542448006091,1.794542102836262e-05,0.000783778479438752,0.001965907778431706,0.004044258381179053,5.95601379220106e-06,,0.05438921084325335,,,0.00024542014053888743,,0.0035053242456606175,0.0019438518023711824,0.006383420529675503,,0.0015375087633642615,,0.017582049072754655,,0.004344037256818436,5.45058230948089e-06,0.025207452724826124,,,,0.0004516555593176553,,2.308322140927955e-05,1.6856644866343463e-06,0.0011204277342062796,6.843925187391859e-05,0.0264214553702276,1.2452924145546056e-05,1.0999294441792577e-07,3.085595956364011e-06,1.4871101000665613e-06,,0.012936465781996233,2.4824733414964768e-05,,0.0019010283170238622,0.032056978008711996,0.011400831852658872,0.024403373961780366,,0.014583084791282263,0.03277105677221434,,,0.046237181141104956,0.01597383938288841,0.006087946255893356,0.13613223165725372,,0.043500610673212925,0.012442123100889569,0.00029485847936604697,0.007797762366949137,0.005924455181833359,,0.0047634648711569584,1.826494952630617e-05,0.0009497989626310277,,,,0.013688148508342657,,,0.01425020786851644,0.13569220039276306,0.013933334250183053,,,3.0163286298723477e-05,1.1633013666508379e-05,0.001268528979470834,,,,,,,0.00014089568216741255,2.4511295504150998e-05,0.00020957039189632137,,,,0.0004883115297309563,0.06144650349860875,3.178651896934553e-05,0.004679361246626706,2.093212905771153e-08,0.04545018001241955,,,3.599293602651035e-05,0.009565763870314152,0.005637353497226746,0.0014162797554923775,0.002465386518729028,0.08813685767761485,,0.07827407274853578,0.01262175894028065,0.005564677119877022,0.0059753692178617255,,0.07355628561879289,0.013775243771844364,0.0013509355207888356,0.004221038533711609,0.009626928892517024,0.020126443583786197,0.016765506143256437,0.03633821465158371,0.01544450884857399,,,,,8.624670545985514e-05,,0.05238499321256712,,0.0008269624389117976,0.0013955218904240264,,0.0019892152186343497,1.5233546360322515e-06,,0.0007714398765273671,,4.5455529250690403e-05,,1.5505641193221156e-05,0.0012688299695534958,,0.002411888355481836,0.005893116965000001,,0.0009294949165243371,0.002068464563834701,0.0013271547883998253,,0.00022403296142892905,1.4628443767272259e-05,0.08709976362036483,8.320269327686174e-06,0.0,0.006065162489416689,,0.0027163038643264613,0.0004176675489386839,,0.029570300454249066,,0.054453945190421994,,0.0007865769949672059,,0.0007792631695275605,0.017480217217905963,0.0018324618312407445,,0.08862373509658172,,2.337543410463654e-05,,4.975731197329373e-05,,0.00010460739990013827,,,,,
13.159842,,,2.3728461443241355e-05,0.001845526720404718,0.10020867771406308,9.09314466496242e-06,0.0007590120862494727,0.002168167422714078,0.004001000245913146,5.475798794594159e-06,,0.06439141142530397,,,0.000609937612399067,,0.0037106169765028494,0.0019997783131154674,0.007902855346984776,,0.0018030643897520924,,0.01791123829713941,,0.004882620445172486,1.0337644391006547e-05,0.024000857543277892,,,,0.0005152560732416297,,0.0003428513778603167,9.590944555380071e-06,0.0011284957582471337,0.00010812213619871376,0.028512003116891046,4.5498909984173284e-05,3.451412573562379e-06,4.6477916435328e-05,5.251788843906216e-05,,0.014349878321113452,0.0003116725113904912,,0.0013959304527091764,0.0321132866441285,0.012870433640121874,0.030057754743286254,,0.016929610099895163,0.03476304227416229,,,0.045898659889508336,0.015737213429048085,0.005081441721405296,0.1468777161206521,,0.04250741472936777,0.01249240440333871,0.000139433749305984,0.009693491332806108,0.005051855814584807,,0.0037861664065385685,0.0002528989376618472,0.0007281153063842172,,,,0.013536556266819414,,,0.014297542959300876,0.14617447421545907,0.01663567585793322,,,2.104034203498604e-05,2.538779441130019e-06,0.0010390908979281237,,,,,,,0.00016915240276391773,7.686030308048528e-05,0.0016911589743862044,,,,0.003608003825758091,0.06198735322785064,0.0004046947175798695,0.0049533744029305144,1.3274663744470688e-07,0.048798559964477,,,4.836955601891507e-05,0.009286938162302012,0.005172588881340767,0.0013583465609826437,0.002783995667149754,0.08511155197744369,,0.07985171536864238,0.011797027736414294,0.005442197301990967,0.006465491350063171,,0.07378438096426494,0.014605083731600901,0.0014080435833760058,0.00437846530948717,0.007634342086093496,0.020318548787210126,0.017443787606707555,0.03694574545367657,0.01643936017448218,,,,,0.001364220599689572,,0.05521861877787472,,0.0007080871574597471,0.0013397288450810235,,0.004007670764444742,4.115145760785913e-06,,0.000809588555115906,,3.361808593287202e-05,,6.582573884289403e-05,0.0002040979550712368,,0.0031350939298613227,0.008848243712206617,,0.0009353162141057241,0.002621928616159447,0.0016280711349406075,,0.00015357126619384526,3.932619134299441e-06,0.08827545192763052,1.8053542692480135e-05,0.0,0.004946820037706683,,0.0030839864744451107,0.0004678323370145082,,0.029034178608609483,,0.05104430120344783,,0.0006823674964548352,,0.0010739202969276785,0.018638523937039596,0.0019167618847234838,,0.08895075066564143,,2.4508347938229006e-05,,9.088166666058245e-05,,8.288368175453886e-05,,,,,
14.11885,,,1.2853221720932693e-05,0.0017176308360752107,0.09998413415802394,4.919519856736085e-06,0.000652765623657137,0.001808243706579283,0.0036095532327890716,6.3563320053701165e-06,,0.056527547694784054,,,0.0009443135496430077,,0.0039538727701905335,0.0018541279901954438,0.006265250609165403,,0.002121609312691694,,0.01890999401083597,,0.004704763293085362,7.371471023426769e-06,0.024459634082364852,,,,0.0004861266494622988,,0.0007076299832022604,2.9095446009839133e-05,0.0013415296386468983,6.728029061212398e-05,0.030768020291035984,0.00010332553451481252,7.964936910906042e-06,0.00010426258591609557,0.00012151994922305866,,0.015995842240462414,0.0005145973945379493,,0.001703903033046414,0.030755979180529497,0.011522952316624546,0.02378302050054506,,0.015528690881876098,0.03749779851486411,,,0.048426504067841644,0.015659144054458052,0.005425902433989453,0.14010656679531186,,0.043581120594470404,0.012836120532859277,7.977430929589818e-05,0.008970877207706767,0.004630689379813936,,0.0035438034594657097,0.0004896718272638197,0.00073338327921419,,,,0.01377231297035783,,,0.014213070714474675,0.1425863952411907,0.015248356337658914,,,2.9829469607510865e-06,4.997607473509674e-07,0.0008662103153460642,,,,,,,0.00016139148634765303,3.765384880822445e-05,0.001549024053937678,,,,0.0020317929358787128,0.06263763820942034,7.993048452944535e-05,0.004917567666316746,4.6852570064153195e-08,0.048985064790623124,,,4.525958268197198e-05,0.009811256139424128,0.005824773980468944,0.0013536956893402236,0.002977449592530226,0.08713364550367833,,0.07759521187973777,0.012286149447922893,0.00537381799360147,0.006636291729026787,,0.07210102963364148,0.012652692721058118,0.0014800258357565352,0.003614285342365551,0.008404882543808442,0.020726015244045902,0.01748253675869141,0.039044386235158456,0.016079036787372995,,,,,0.0005608877337613325,,0.05864932880023265,,0.00039357720606224153,0.0012175108856870849,,0.0026122025738334427,5.91904135143802e-06,,0.0009110794599441683,,3.089146119563167e-05,,0.0001044656137197069,8.002418966957366e-05,,0.0025699259381122214,0.0076092634340257015,,0.0008719731814639551,0.0023791578903343447,0.001250588800152377,,0.0001633749118137022,4.279201399192659e-06,0.09035490025329905,1.2681428964030798e-05,0.0,0.004990470265336568,,0.003189348149407036,0.0005770674879568201,,0.029868950706551593,,0.050283068391680424,,0.0003938114689125623,,0.0010007084264768934,0.018493209165068615,0.0018143033056409136,,0.08709197795136794,,4.048062053542836e-05,,3.729464577106594e-05,,0.00010206051512308038,,,,,
14.28065,,,1.2478764921092732e-05,0.0019544073664373995,0.10390822983680943,5.790029060200052e-06,0.0007879890694269714,0.002114892828403708,0.00393556967631837,4.77345907253134e-06,,0.05904232595220527,,,0.0006438129259584785,,0.004011267308153759,0.0019145401434427398,0.006832278489731177,,0.0017043458823692687,,0.01977663246517618,,0.004974518936614165,7.631641356701341e-06,0.025246073656801288,,,,0.0005143107492685079,,0.00038290802868854796,1.0563488132731393e-05,0.0012420275314555852,9.785591098689248e-05,0.031165442831809217,5.520417019992263e-05,3.476964015794433e-06,4.9767730700650824e-05,6.0684808394310467e-05,,0.015936089983357275,0.0003513354274773299,,0.001553289475361047,0.03294127273707948,0.013176411857702536,0.025839161213664936,,0.015825991033823244,0.03835590754676071,,,0.04980080605749599,0.016560205024192375,0.005395202116728548,0.1471457506630504,,0.04546940760061682,0.01306818398626175,7.394441692911975e-05,0.009428436176354974,0.004878283644448194,,0.0036582817960587643,0.00030560451093060984,0.0006883504777370657,,,,0.014098706028688754,,,0.014892941847025458,0.14923063257747032,0.016186858646547262,,,3.845286475094691e-06,7.513778169725258e-07,0.0008583533920516927,,,,,,,0.00017287582949716897,6.103839795523872e-05,0.0024342725993121476,,,,0.0034527725966675923,0.0659951637493146,0.00014377835521244863,0.005215519688183509,1.325960853480928e-07,0.05080781439412127,,,4.294639875441005e-05,0.009757554393087313,0.005239549045428259,0.0014066529378644285,0.003117893816671798,0.08856005616298722,,0.08048418845457303,0.012623088393544946,0.005599665280335306,0.007077787508202357,,0.07539781735351857,0.013683768678939456,0.0015068219138957264,0.004058368384249076,0.008136257858841065,0.021522009469511497,0.018318576444891807,0.03996621333882144,0.017657319767260867,,,,,0.0009289681739487381,,0.05906479362222258,,0.0004146132259851141,0.0012945208483550578,,0.0033958152115614003,4.596664292067216e-06,,0.0008468617313215247,,3.0025646882157013e-05,,6.825751815752377e-05,7.213227042936248e-05,,0.0028687310394043593,0.007600628605628259,,0.0009783381163933447,0.002444688758461159,0.0014308885556863853,,0.0001698997840260229,4.6997945806712886e-06,0.09387378535171856,1.627985270107139e-05,0.0,0.005338215265825612,,0.0034417965873804446,0.0005336403119325854,,0.02971174774944296,,0.05171484528239408,,0.00040832227838026575,,0.0009381173038377565,0.019722503796557413,0.0020482706619654773,,0.08964641589024415,,3.0276106154481187e-05,,3.4961167836780464e-05,,0.00013269921563669685,,,,,
14.987618,,,5.353320607897901e-05,0.002320889706608162,0.09261269177760423,9.979761627710852e-06,0.0006467680878936178,0.0019052338601429162,0.0038011724669590073,4.821475318679292e-06,,0.05716459484725984,,,0.0001909599653296594,,0.0035127781576936657,0.001958753141466111,0.006405170873675568,,0.0013251526501875364,,0.017672046344045688,,0.00348107948024955,5.201834193153131e-06,0.02279502408814272,,,,0.000473618095918072,,1.675158123675302e-05,7.143253158205042e-07,0.0010610245034619707,5.196253359895088e-05,0.026742714291044342,7.628166773249797e-06,2.9620524938497423e-08,1.4606251314428193e-06,8.176048239613596e-07,,0.013366899146558635,1.67014620021838e-05,,0.0019163089019394093,0.031179368759658453,0.01116601977298189,0.026614555955808188,,0.014621562727622063,0.033309893213342615,,,0.046509823544177556,0.01575107880746375,0.006302480473452821,0.1374185012634421,,0.03838521177356138,0.011895391757241948,0.00023182382759953234,0.007612716828199613,0.006060348507986394,,0.004825855152406695,1.927491605868837e-05,0.0009975392954828972,,,,0.012691330143803132,,,0.01321541866686645,0.13678345468205172,0.013242711322775522,,,1.7225509635768975e-05,3.899806328289305e-06,0.0010112696794683728,,,,,,,0.00013038962884792237,1.4152233456751997e-05,8.483238705027366e-06,,,,0.00029773498038550674,0.05567508222179503,3.525234276145293e-05,0.004543503508297464,1.6095124144230776e-07,0.04493121366140535,,,3.3801918187751136e-05,0.009264398237546392,0.005708287725565609,0.0014081748487917143,0.0023661838848809133,0.08609396497872257,,0.07769808505870199,0.012555553515724835,0.005642494063317508,0.005998385892316306,,0.06818603343397033,0.01228448120303067,0.0013153739536663934,0.0033250014143923617,0.009362045325377308,0.019774713174869896,0.01655270700239763,0.03683240412668076,0.014409901085036784,,,,,8.308781581620525e-05,,0.051783784730515085,,0.0005477179503721125,0.0012152342263758165,,0.0019870272916786415,9.321636322764931e-07,,0.0008626506780623728,,3.745161761563716e-05,,1.9477551783531223e-05,0.002367138431450733,,0.0022244265458070556,0.006092244882871443,,0.0008330007329940321,0.002010250371398714,0.0011788436567467457,,0.00018119755144426226,2.7162115057652413e-05,0.08691206712243785,8.793861887737702e-06,0.0,0.005826602871370507,,0.002614010932709159,0.00046489269448966777,,0.02766008317448275,,0.0550756907952699,,0.0005298913014022594,,0.0006832817525814197,0.01729348611587441,0.0017928632152344013,,0.08699476953315455,,3.880258707678882e-05,,4.160025561189968e-05,,0.00010338689571513671,,,,,
15.01895,,,8.355215402869912e-06,0.001732199645758404,0.10464118393044816,1.170883974976799e-06,0.0007708419672250457,0.002027694686287087,0.003821916464137364,5.257256789268157e-06,,0.060009829893720563,,,0.0003481435732029506,,0.0038035405313731835,0.001861080885501102,0.007208941681960306,,0.0014128757901187353,,0.020934776536384418,,0.005297136569600985,9.465589352685496e-06,0.02567734089519047,,,,0.0005736483389811825,,0.0003142441690353348,1.3233907010912218e-05,0.0012956808876283539,7.252359043482722e-05,0.03231514607421809,5.602564949125431e-05,2.6265140723260933e-06,3.823810349555719e-05,4.891775269434889e-05,,0.016602880204038384,0.00017300853196887037,,0.001652920781443132,0.033010177293907296,0.011862755225806147,0.02603107360706674,,0.01615395269687546,0.04029010336878944,,,0.052069753470324165,0.017994185213254903,0.0054794053493490685,0.15120941122769307,,0.04671215925484923,0.013094621569771876,5.803150800787584e-05,0.009494226026315706,0.004417704254499269,,0.003234749992146132,0.00016333520152186953,0.0006809437452559106,,,,0.014171073701727734,,,0.014629148054757643,0.15489899368951707,0.016523491545784596,,,2.5322251640709613e-06,1.6165370729887114e-06,0.0008753529223697206,,,,,,,0.0002180627886717677,3.486479574761843e-05,0.0010368716823426147,,,,0.0014012922493377394,0.06759701027735035,0.00013287201464819647,0.005396176217724518,1.8951751531381364e-07,0.05289741281805225,,,4.7589720538946875e-05,0.009613095408176996,0.0052590417701729696,0.001442350763887054,0.0032267455705359497,0.09119437646633197,,0.08278449654420308,0.013242130161982536,0.005677250442113818,0.007328575980528542,,0.07510747205820986,0.013942153525465843,0.0015227622532804237,0.0037433923306637007,0.008755292639922512,0.02209903536838017,0.018655703983588214,0.042034949793516976,0.017408552047333815,,,,,0.000977691272733978,,0.06082291356059798,,0.00029932527776027634,0.0014457506519555585,,0.0026163050421406236,1.9327128314462506e-06,,0.0008644334817696252,,2.3646614090765008e-05,,5.208373892354026e-05,3.529212471896114e-05,,0.003070878976714944,0.007910477509933678,,0.001086994987320004,0.002424003530042119,0.0015180565339109654,,0.0002001017000404171,4.59488518447336e-06,0.09677986545920197,1.7032244757018657e-05,0.0,0.0051842522760221065,,0.0035883804953330484,0.000524396036127873,,0.02890047907242873,,0.05210901942248122,,0.00029118114267136805,,0.0009255255615342962,0.01960696712813035,0.0021683296702267882,,0.09072306776933069,,5.1845877193677514e-05,,3.24287388894097e-05,,9.704882478776814e-05,,,,,
